Subject,Number,Primary Instructor,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,Average GPA,Variance,F_cum,D-_cum,D_cum,D+_cum,C-_cum,C_cum,C+_cum,B-_cum,B_cum,B+_cum,A-_cum,A_cum,A+_cum,25PCT,25_percent,75PCT,75_percent,12.5PCT,12.5_percent,87.5PCT,87.5_percent
PHIL,210,"Varden, Helga",Ethics,2,16,4,2,2,0,0,1,0,1,0,0,0,0,28,3.666785714,0.405478954,0,0,0,3.571428571,3.571428571,7.142857143,7.142857143,7.142857143,14.28571429,21.42857143,35.71428571,92.85714286,100,A-_cum,3.67,A_cum,4,B_cum,3,A_cum,4
PHIL,214,"Albrecht, Ingrid V",Biomedical Ethics,0,3,17,18,10,3,5,0,1,1,0,0,1,0,59,3.169322034,0.28787069,1.694915254,1.694915254,1.694915254,3.389830508,5.084745763,5.084745763,13.55932203,18.6440678,35.59322034,66.10169492,94.91525424,100,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
PHIL,214,"Ben Moshe, Nir",Biomedical Ethics,0,19,6,6,2,1,0,1,1,0,0,0,1,0,37,3.522702703,0.316380957,2.702702703,2.702702703,2.702702703,2.702702703,5.405405405,8.108108108,8.108108108,10.81081081,16.21621622,32.43243243,48.64864865,100,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
PHIL,214,"Higgins, Andrew A",Biomedical Ethics,0,5,9,6,7,6,4,1,0,0,0,0,0,1,38,3.193421053,0.30844356,0,0,0,0,0,2.631578947,13.15789474,28.94736842,47.36842105,63.15789474,86.84210526,100,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
PHIL,214,"Johnson, Marc J",Biomedical Ethics,0,3,9,8,2,2,0,0,0,0,0,0,0,0,24,3.45875,0.128260937,0,0,0,0,0,0,0,8.333333333,16.66666667,50,87.5,100,100,B+_cum,3.33,A-_cum,3.67,B_cum,3,A_cum,4
PHIL,214,"Livengood, Jonathan M",Biomedical Ethics,7,38,19,12,9,6,5,1,3,0,0,0,1,1,101,3.478910891,0.373987715,0.99009901,0.99009901,0.99009901,0.99009901,3.96039604,4.95049505,9.900990099,15.84158416,24.75247525,36.63366337,55.44554455,93.06930693,100,B+_cum,3.33,A_cum,4,B-_cum,2.67,A_cum,4
PHIL,214,"Meyer, Daniel W",Biomedical Ethics,0,1,13,8,7,1,1,1,0,0,0,0,1,0,33,3.222727273,0.189141923,3.03030303,3.03030303,3.03030303,3.03030303,3.03030303,6.060606061,9.090909091,12.12121212,33.33333333,57.57575758,96.96969697,100,100,B_cum,3,A-_cum,3.67,B_cum,3,A-_cum,3.67
PHIL,214,"Polk, Amber R",Biomedical Ethics,0,11,6,2,3,1,0,0,0,0,0,0,0,0,23,3.667391304,0.164158412,0,0,0,0,0,0,0,4.347826087,17.39130435,26.08695652,52.17391304,100,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
PHIL,214,"Shea, Brendan P",Biomedical Ethics,0,5,20,21,14,2,1,0,0,0,0,0,0,0,63,3.380952381,0.123630839,0,0,0,0,0,0,1.587301587,4.761904762,26.98412698,60.31746032,92.06349206,100,100,B_cum,3,A-_cum,3.67,B_cum,3,A-_cum,3.67
PHIL,214,"Smith, Andrew L",Biomedical Ethics,0,0,6,15,10,7,3,1,0,0,0,0,3,0,45,2.881111111,0.197720905,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,8.888888889,15.55555556,31.11111111,53.33333333,86.66666667,100,100,100,B-_cum,2.67,B+_cum,3.33,C+_cum,2.33,A-_cum,3.67
PHIL,230,"McKim, Robert J",Philosophy of Religion Intro,1,15,16,13,9,15,8,1,0,0,0,0,0,0,78,3.252564103,0.331375477,0,0,0,0,0,1.282051282,11.53846154,30.76923077,42.30769231,58.97435897,79.48717949,98.71794872,100,B-_cum,2.67,A-_cum,3.67,B-_cum,2.67,A_cum,4
PHIL,230,"Rukgaber, Matthew S",Philosophy of Religion Intro,0,8,13,3,6,4,2,2,1,0,0,0,0,1,39,3.30025641,0.403812755,0,0,0,0,2.564102564,7.692307692,12.82051282,23.07692308,38.46153846,46.15384615,79.48717949,100,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
PHIL,230,"Sussman, David G",Philosophy of Religion Intro,0,7,15,16,4,7,0,0,0,0,0,0,2,0,51,3.274901961,0.175178604,3.921568627,3.921568627,3.921568627,3.921568627,3.921568627,3.921568627,3.921568627,17.64705882,25.49019608,56.8627451,86.2745098,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
PHIL,250,"Bryan, Benjamin A",Conceptions of Human Nature,1,16,11,12,5,6,0,1,1,0,0,0,5,0,58,3.155517241,0.353065331,8.620689655,8.620689655,8.620689655,8.620689655,10.34482759,12.06896552,12.06896552,22.4137931,31.03448276,51.72413793,70.68965517,98.27586207,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
PHIL,250,"Clark, Justin",Conceptions of Human Nature,0,5,11,9,7,7,2,1,0,0,1,0,2,1,45,3.059777778,0.370951504,4.444444444,4.444444444,6.666666667,6.666666667,6.666666667,8.888888889,13.33333333,28.88888889,44.44444444,64.44444444,88.88888889,100,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
PHIL,250,"Melnick, Arthur",Conceptions of Human Nature,2,13,6,0,3,2,0,0,0,0,0,0,0,0,26,3.706153846,0.190239053,0,0,0,0,0,0,0,7.692307692,19.23076923,19.23076923,42.30769231,92.30769231,100,A-_cum,3.67,A_cum,4,B_cum,3,A_cum,4
PHIL,250,"Newton, Alexandra M",Conceptions of Human Nature,1,3,9,3,3,3,0,1,1,0,0,0,1,0,25,3.188,0.37661824,4,4,4,4,8,12,12,24,36,48,84,96,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
PHIL,250,"Varden, Helga",Conceptions of Human Nature,1,10,7,3,3,0,0,0,0,0,0,0,3,0,27,3.284444444,0.256360768,11.11111111,11.11111111,11.11111111,11.11111111,11.11111111,11.11111111,11.11111111,11.11111111,22.22222222,33.33333333,59.25925926,96.2962963,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
PHIL,250,"Whaley, Kristin S",Conceptions of Human Nature,0,6,4,3,8,3,2,0,0,0,1,0,0,0,27,3.197777778,0.455209877,0,0,3.703703704,3.703703704,3.703703704,3.703703704,11.11111111,22.22222222,51.85185185,62.96296296,77.77777778,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
PHIL,270,"Maher, Patrick L",Philosophy of Science,1,1,5,6,4,1,2,2,1,1,1,0,2,0,27,2.728148148,0.651163806,7.407407407,7.407407407,11.11111111,14.81481481,18.51851852,25.92592593,33.33333333,37.03703704,51.85185185,74.07407407,92.59259259,96.2962963,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A-_cum,3.67
PHIL,270,"Waskan, Jonathan",Philosophy of Science,1,6,3,2,4,3,2,2,2,0,1,0,2,0,28,2.81,0.732992857,7.142857143,7.142857143,10.71428571,10.71428571,17.85714286,25,32.14285714,42.85714286,57.14285714,64.28571429,75,96.42857143,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A_cum,4
PHIL,270,"Weaver, Christopher G",Philosophy of Science,1,3,3,5,3,2,3,0,0,0,0,0,1,0,21,3.094761905,0.318551074,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,19.04761905,28.57142857,42.85714286,66.66666667,80.95238095,95.23809524,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
PHIL,325,"Rukgaber, Matthew S",Recent European Philosophy,0,1,9,8,7,5,2,2,0,0,0,0,0,1,34,3.137647059,0.25615917,0,0,0,0,0,5.882352941,11.76470588,26.47058824,47.05882353,70.58823529,97.05882353,100,100,B-_cum,2.67,A-_cum,3.67,B-_cum,2.67,A-_cum,3.67
PHIL,325,"Schroeder, William R",Recent European Philosophy,0,2,2,1,6,6,0,2,3,0,2,0,1,0,25,2.548,0.65467584,4,4,12,12,24,32,32,56,80,84,92,100,100,C_cum,2,B_cum,3,C-_cum,1.67,A-_cum,3.67
PHIL,380,"Hurd, Heidi M",Current Controversies,1,9,26,37,25,2,0,0,0,0,0,0,0,1,100,3.3897,0.10731891,0,0,0,0,0,0,0,2,27,64,90,99,100,B_cum,3,A-_cum,3.67,B_cum,3,A-_cum,3.67
PHIL,380,"Sussman, David G",Current Controversies,0,2,10,4,2,4,0,0,0,0,0,1,1,1,24,3.140416667,0.477236625,4.166666667,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,25,33.33333333,50,91.66666667,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A-_cum,3.67
PHIL,380,"Varden, Helga",Current Controversies,3,10,6,4,2,1,0,0,0,0,0,0,0,0,26,3.692692308,0.144711982,0,0,0,0,0,0,0,3.846153846,11.53846154,26.92307692,50,88.46153846,100,B+_cum,3.33,A_cum,4,B+_cum,3.33,A_cum,4
PHIL,404,"Wengert, Robert G",Medieval Philosophy,0,6,10,4,2,1,1,0,0,0,0,0,0,0,24,3.5425,0.184127083,0,0,0,0,0,0,4.166666667,8.333333333,16.66666667,33.33333333,75,100,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
PHIL,410,"Sanders, Kirk",Classical Ancient Philosophers,0,4,2,2,4,3,4,3,1,0,1,0,0,0,24,2.833333333,0.639172222,0,0,4.166666667,4.166666667,8.333333333,20.83333333,37.5,50,66.66666667,75,83.33333333,100,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
PHIL,412,"Melnick, Arthur",Classical Modern Philosophers,6,10,4,3,1,0,1,0,1,0,0,0,0,0,26,3.679615385,0.320434467,0,0,0,0,3.846153846,3.846153846,7.692307692,7.692307692,11.53846154,23.07692308,38.46153846,76.92307692,100,A-_cum,3.67,A_cum,4,B+_cum,3.33,A+_cum,4
PHIL,421,"Clark, Justin",Ethical Theories,0,4,6,3,5,5,2,0,3,0,0,0,1,2,29,2.966551724,0.480559519,3.448275862,3.448275862,3.448275862,3.448275862,13.79310345,13.79310345,20.68965517,37.93103448,55.17241379,65.51724138,86.20689655,100,100,B-_cum,2.67,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHIL,421,"Sussman, David G",Ethical Theories,0,15,22,16,21,8,0,0,0,2,2,0,5,2,91,3.11032967,0.402074031,5.494505495,5.494505495,7.692307692,9.89010989,9.89010989,9.89010989,9.89010989,18.68131868,41.75824176,59.34065934,83.51648352,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
PHIL,421,"Varden, Helga",Ethical Theories,3,16,16,22,14,1,2,2,0,0,2,1,0,2,79,3.341518987,0.453159718,0,1.265822785,3.797468354,3.797468354,3.797468354,6.329113924,8.860759494,10.12658228,27.84810127,55.69620253,75.94936709,96.20253165,100,B_cum,3,A-_cum,3.67,B_cum,3,A_cum,4
PHIL,422,"Varden, Helga",Recent Developments in Ethics,0,20,4,16,2,2,2,2,0,0,0,0,0,0,48,3.499166667,0.306115972,0,0,0,0,0,4.166666667,8.333333333,12.5,16.66666667,50,58.33333333,100,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
PHIL,424,"McKim, Robert J",Philosophy of Religion,1,11,11,7,4,4,1,4,0,0,1,0,1,0,45,3.237555556,0.501410336,2.222222222,2.222222222,4.444444444,4.444444444,4.444444444,13.33333333,15.55555556,24.44444444,33.33333333,48.88888889,73.33333333,97.77777778,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
PHIL,425,"Cummins, Robert C",Philosophy of Mind,3,10,2,0,4,0,1,0,1,0,0,0,0,0,21,3.587619048,0.422113379,0,0,0,0,4.761904762,4.761904762,9.523809524,9.523809524,28.57142857,28.57142857,38.0952381,85.71428571,100,B_cum,3,A_cum,4,B_cum,3,A+_cum,4
PHIL,425,"Frank, Devin",Philosophy of Mind,0,5,8,2,3,0,0,1,0,0,0,0,4,0,23,2.913913043,0.507608301,17.39130435,17.39130435,17.39130435,17.39130435,17.39130435,21.73913043,21.73913043,21.73913043,34.7826087,43.47826087,78.26086957,100,100,B_cum,3,A-_cum,3.67,F_cum,0,A_cum,4
PHIL,425,"Korman, Daniel Z",Philosophy of Mind,4,1,7,2,2,5,1,2,0,0,0,0,2,0,26,3.001153846,0.436139099,7.692307692,7.692307692,7.692307692,7.692307692,7.692307692,15.38461538,19.23076923,38.46153846,46.15384615,53.84615385,80.76923077,84.61538462,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A+_cum,4
PHIL,425,"Waskan, Jonathan",Philosophy of Mind,0,3,8,2,4,0,3,0,0,0,0,0,2,0,22,3.045909091,0.343373065,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,22.72727273,22.72727273,40.90909091,50,86.36363636,100,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
PHIL,426,"Livengood, Jonathan M",Metaphysics,1,12,6,1,4,1,0,0,1,0,0,0,0,0,26,3.603461538,0.315838018,0,0,0,0,3.846153846,3.846153846,3.846153846,7.692307692,23.07692308,26.92307692,50,96.15384615,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
PHIL,426,"Saenz, Noel B",Metaphysics,0,4,7,4,6,1,2,1,0,0,0,0,2,0,27,3.04962963,0.33028202,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,11.11111111,18.51851852,22.22222222,44.44444444,59.25925926,85.18518519,100,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
PHIL,427,"Schacht, Richard L",Philosophical Anthropology,0,5,3,1,2,5,1,0,1,0,0,0,3,0,21,2.747142857,0.582611759,14.28571429,14.28571429,14.28571429,14.28571429,19.04761905,19.04761905,23.80952381,47.61904762,57.14285714,61.9047619,76.19047619,100,100,B-_cum,2.67,A-_cum,3.67,F_cum,0,A_cum,4
PHIL,429,"Clark, Justin",Value Theory,0,3,5,1,7,1,4,2,0,0,0,0,0,1,23,3.072608696,0.397245369,0,0,0,0,0,8.695652174,26.08695652,30.43478261,60.86956522,65.2173913,86.95652174,100,100,C+_cum,2.33,A-_cum,3.67,C+_cum,2.33,A_cum,4
PHIL,429,"Sussman, David G",Value Theory,0,7,6,9,9,2,2,3,0,0,1,0,2,1,41,3.024146341,0.450592023,4.87804878,4.87804878,7.317073171,7.317073171,7.317073171,14.63414634,19.51219512,24.3902439,46.34146341,68.29268293,82.92682927,100,100,B_cum,3,A-_cum,3.67,C_cum,2,A_cum,4
PHIL,430,"Carmichael, Chad R",Theory of Knowledge,0,5,4,5,6,0,0,2,0,0,0,0,0,3,22,3.333181818,0.313539876,0,0,0,0,0,9.090909091,9.090909091,9.090909091,36.36363636,59.09090909,77.27272727,100,100,B_cum,3,A-_cum,3.67,B_cum,3,A_cum,4
PHIL,430,"Levinstein, Benjamin A",Theory of Knowledge,0,5,2,3,3,5,2,1,0,0,0,0,1,1,22,3.015454545,0.389480879,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,9.090909091,18.18181818,40.90909091,54.54545455,68.18181818,77.27272727,100,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
PHIL,430,"Wagner, Steven J",Theory of Knowledge,4,12,12,6,10,0,2,0,0,0,0,0,0,0,46,3.536521739,0.210796597,0,0,0,0,0,0,4.347826087,4.347826087,26.08695652,39.13043478,65.2173913,91.30434783,100,B_cum,3,A_cum,4,B_cum,3,A_cum,4
PHIL,435,"Mohr, Richard D",Social Philosophy,0,5,6,10,8,1,0,0,0,0,0,0,0,0,30,3.399666667,0.136643222,0,0,0,0,0,0,0,3.333333333,30,63.33333333,83.33333333,100,100,B_cum,3,A-_cum,3.67,B_cum,3,A_cum,4
PHIL,435,"Murphy, Colleen",Social Philosophy,0,10,12,7,3,8,0,1,0,0,0,0,3,0,44,3.175227273,0.305070296,6.818181818,6.818181818,6.818181818,6.818181818,6.818181818,9.090909091,9.090909091,27.27272727,34.09090909,50,77.27272727,100,100,B-_cum,2.67,A-_cum,3.67,B-_cum,2.67,A_cum,4
PHIL,435,"Savonius-Wroth, Sami-Juha",Social Philosophy,4,6,1,3,3,0,1,2,1,0,1,0,1,0,23,3.115652174,0.781672902,4.347826087,4.347826087,8.695652174,8.695652174,13.04347826,21.73913043,26.08695652,26.08695652,39.13043478,52.17391304,56.52173913,82.60869565,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A+_cum,4
PHIL,436,"Bojanowski, Jochen",Phil of Law and of the State,2,5,2,7,1,1,0,1,0,0,1,0,1,0,21,3.205714286,0.552557629,4.761904762,4.761904762,9.523809524,9.523809524,9.523809524,14.28571429,14.28571429,19.04761905,23.80952381,57.14285714,66.66666667,90.47619048,100,B+_cum,3.33,A_cum,4,C_cum,2,A_cum,4
PHIL,436,"Bryan, Benjamin A",Phil of Law and of the State,2,3,1,4,9,1,0,1,0,0,0,0,2,0,23,2.985217391,0.311536007,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,13.04347826,13.04347826,17.39130435,56.52173913,73.91304348,78.26086957,91.30434783,100,B_cum,3,A-_cum,3.67,C_cum,2,A_cum,4
PHIL,436,"Murphy, Colleen",Phil of Law and of the State,0,8,18,11,14,8,1,4,1,0,0,0,1,0,66,3.182575758,0.318761722,1.515151515,1.515151515,1.515151515,1.515151515,3.03030303,9.090909091,10.60606061,22.72727273,43.93939394,60.60606061,87.87878788,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A-_cum,3.67
PHIL,436,"Varden, Helga",Phil of Law and of the State,3,25,24,17,6,4,4,2,1,1,1,1,1,1,90,3.370666667,0.490177402,1.111111111,2.222222222,3.333333333,4.444444444,5.555555556,7.777777778,12.22222222,16.66666667,23.33333333,42.22222222,68.88888889,96.66666667,100,B+_cum,3.33,A_cum,4,B-_cum,2.67,A_cum,4
PHIL,438,"Frank, Devin",Philosophy of Language,0,6,5,4,3,1,0,3,2,1,0,0,2,0,27,2.889259259,0.706998039,7.407407407,7.407407407,7.407407407,11.11111111,18.51851852,29.62962963,29.62962963,33.33333333,44.44444444,59.25925926,77.77777778,100,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHIL,439,"Arana, Andrew P",Philosophy of Mathematics,3,10,3,3,3,1,0,0,0,0,0,0,0,0,23,3.681304348,0.178533081,0,0,0,0,0,0,0,4.347826087,17.39130435,30.43478261,43.47826087,86.95652174,100,B+_cum,3.33,A_cum,4,B_cum,3,A+_cum,4
PHIL,439,"Gilbert, David R",Philosophy of Mathematics,2,5,5,4,3,3,1,2,1,0,0,0,2,0,28,3.024285714,0.496981341,7.142857143,7.142857143,7.142857143,7.142857143,10.71428571,17.85714286,21.42857143,32.14285714,42.85714286,57.14285714,75,92.85714286,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
PHIL,441,"Sussman, David G",Existential Philosophy,0,5,5,9,3,2,1,0,0,0,0,0,2,0,27,3.147777778,0.240172474,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,11.11111111,18.51851852,29.62962963,62.96296296,81.48148148,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
PHIL,477,"Livengood, Jonathan M",Philosophy of Psychology,0,15,5,2,0,1,0,0,1,0,0,0,0,1,24,3.722916667,0.283228993,0,0,0,0,4.166666667,4.166666667,4.166666667,8.333333333,8.333333333,16.66666667,37.5,100,100,A-_cum,3.67,A_cum,4,B+_cum,3.33,A_cum,4
PHIL,477,"Waskan, Jonathan",Philosophy of Psychology,1,4,6,2,4,1,2,1,2,1,1,1,2,0,28,2.726785714,0.954024645,7.142857143,10.71428571,14.28571429,17.85714286,25,28.57142857,35.71428571,39.28571429,53.57142857,60.71428571,82.14285714,96.42857143,100,C_cum,2,A-_cum,3.67,D_cum,1,A_cum,4
PHYS,100,"Gladding, Gary E",Thinking About Physics,35,444,176,231,540,104,40,101,34,12,6,1,0,4,1724,3.25025522,0.422570817,0,0.05800464,0.406032483,1.102088167,3.07424594,8.932714617,11.25290023,17.28538283,48.60788863,62.00696056,72.21577726,97.96983759,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
PHYS,100,"Lundsgaard, Morten",Thinking About Physics,273,536,340,450,662,219,69,141,54,45,23,13,9,16,2834,3.238369795,0.499519872,0.317572336,0.776287932,1.58786168,3.175723359,5.081157375,10.0564573,12.49117855,20.21877205,43.57798165,59.45659845,71.45377558,90.36697248,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
PHYS,101,"Aksimentiev, Oleksii",College Physics: Mech & Heat,64,86,74,92,76,96,102,106,66,64,40,58,24,6,948,2.517004219,1.021509753,2.53164557,8.64978903,12.86919831,19.62025316,26.58227848,37.76371308,48.52320675,58.64978903,66.66666667,76.37130802,84.17721519,93.24894515,100,C-_cum,1.67,B+_cum,3.33,D_cum,1,A_cum,4
PHYS,101,"Gammie, Charles F",College Physics: Mech & Heat,172,214,134,133,136,191,149,163,118,53,31,64,19,10,1577,2.797235257,0.949151407,1.204819277,5.263157895,7.228915663,10.58972733,18.07228916,28.40837032,37.85668992,49.96829423,58.59226379,67.02599873,75.52314521,89.09321497,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHYS,101,"Ha, Taekjip",College Physics: Mech & Heat,30,40,28,28,29,44,32,50,34,16,13,18,2,3,364,2.632307692,1.000521906,0.549450549,5.494505495,9.065934066,13.46153846,22.8021978,36.53846154,45.32967033,57.41758242,65.38461538,73.07692308,80.76923077,91.75824176,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
PHYS,101,"Halfpap, Bradford L",College Physics: Mech & Heat,91,103,76,52,67,78,79,74,54,55,29,52,17,5,827,2.656082225,1.129626565,2.055622733,8.343409915,11.85006046,18.50060459,25.03022975,33.97823458,43.53083434,52.96251511,61.06408706,67.35187424,76.54171705,88.99637243,100,C-_cum,1.67,A-_cum,3.67,D+_cum,1.33,A_cum,4
PHYS,101,"Kuhlman, Thomas E",College Physics: Mech & Heat,164,172,116,114,105,130,133,149,80,59,39,38,26,10,1325,2.789328302,0.954420332,1.962264151,4.830188679,7.773584906,12.22641509,18.26415094,29.50943396,39.54716981,49.35849057,57.28301887,65.88679245,74.64150943,87.62264151,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
PHYS,101,"Mestre, Jose",College Physics: Mech & Heat,151,194,110,124,114,136,115,116,79,70,49,58,24,12,1340,2.772074627,1.043373348,1.791044776,6.119402985,9.776119403,15,20.89552239,29.55223881,38.13432836,48.28358209,56.79104478,66.04477612,74.25373134,88.73134328,100,C_cum,2,A_cum,4,D+_cum,1.33,A_cum,4
PHYS,101,"Shoaf, Curtis M",College Physics: Mech & Heat,93,80,61,63,49,34,41,32,34,24,16,20,14,7,561,2.925258467,1.005474988,2.495543672,6.060606061,8.912655971,13.19073084,19.2513369,24.95543672,32.26381462,38.32442068,47.05882353,58.28877005,69.16221034,83.42245989,100,C+_cum,2.33,A_cum,4,D+_cum,1.33,A+_cum,4
PHYS,101,"Willenbrock, Scott S",College Physics: Mech & Heat,67,67,58,53,38,67,56,54,47,54,40,42,21,6,664,2.522846386,1.171926037,3.162650602,9.487951807,15.51204819,23.64457831,30.72289157,38.85542169,47.28915663,57.37951807,63.10240964,71.08433735,79.81927711,89.90963855,100,C-_cum,1.67,A-_cum,3.67,D_cum,1,A_cum,4
PHYS,102,"Carrubba, James G",College Physics: E&M & Modern,19,32,19,42,51,42,27,33,13,15,10,7,2,6,312,2.769198718,0.777793515,0.641025641,2.884615385,6.08974359,10.8974359,15.06410256,25.64102564,34.29487179,47.75641026,64.1025641,77.56410256,83.65384615,93.91025641,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A_cum,4
PHYS,102,"Chemla, Yann R",College Physics: E&M & Modern,177,318,218,250,242,273,200,213,167,88,68,74,26,15,2314,2.797312014,0.908664418,1.123595506,4.321521175,7.260155575,11.06309421,18.28003457,27.48487468,36.12791703,47.92566984,58.38375108,69.18755402,78.60847018,92.35090752,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHYS,102,"Demarco, Brian L",College Physics: E&M & Modern,58,90,73,78,52,110,61,69,70,31,20,24,7,5,743,2.750592194,0.917927641,0.942126514,4.172274563,6.864064603,11.03633917,20.45760431,29.74427995,37.95423957,52.75908479,59.7577389,70.25572005,80.0807537,92.19380888,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHYS,102,"Kuehn, Seppe",College Physics: E&M & Modern,51,76,51,47,58,48,43,53,41,19,11,18,9,1,525,2.813009524,0.935623318,1.714285714,5.142857143,7.238095238,10.85714286,18.66666667,28.76190476,36.95238095,46.0952381,57.14285714,66.0952381,75.80952381,90.28571429,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHYS,102,"Kuhlman, Thomas E",College Physics: E&M & Modern,48,87,58,60,42,50,46,48,37,18,17,20,7,0,538,2.846598513,0.980501884,1.301115242,5.018587361,8.178438662,11.52416357,18.40148699,27.32342007,35.87360595,45.16728625,52.9739777,64.12639405,74.9070632,91.07806691,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
PHYS,102,"Mason, Nadya",College Physics: E&M & Modern,24,55,28,29,28,35,32,33,24,19,10,6,4,2,327,2.79116208,0.931179864,1.22324159,3.058103976,6.116207951,11.9266055,19.26605505,29.35779817,39.14373089,49.8470948,58.40978593,67.27828746,75.84097859,92.66055046,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHYS,102,"Stelzer, Timothy J",College Physics: E&M & Modern,31,49,32,29,33,48,47,43,24,12,8,12,4,0,372,2.765483871,0.873292497,1.075268817,4.301075269,6.451612903,9.677419355,16.12903226,27.68817204,40.32258065,53.22580645,62.09677419,69.89247312,78.49462366,91.66666667,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
PHYS,102,"Willenbrock, Scott S",College Physics: E&M & Modern,27,21,27,24,34,26,17,18,10,4,5,2,0,1,215,3.006511628,0.701813413,0,0.930232558,3.255813953,5.11627907,9.76744186,18.13953488,26.04651163,38.13953488,53.95348837,65.11627907,77.6744186,87.44186047,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A+_cum,4
PHYS,123,"El-Khadra, Aida X",Physics Made Easy,36,55,22,15,8,1,1,3,1,0,0,0,0,0,142,3.741971831,0.208886253,0,0,0,0,0.704225352,2.816901408,3.521126761,4.225352113,9.85915493,20.42253521,35.91549296,74.64788732,100,A-_cum,3.67,A+_cum,4,B+_cum,3.33,A+_cum,4
PHYS,123,"Hubler, Alfred W",Physics Made Easy,265,132,35,17,10,3,4,2,0,1,0,1,0,1,470,3.88593617,0.123421145,0,0.212765957,0.212765957,0.425531915,0.425531915,0.85106383,1.70212766,2.340425532,4.468085106,8.085106383,15.53191489,43.61702128,100,A_cum,4,A+_cum,4,A-_cum,3.67,A+_cum,4
PHYS,140,"Budakian, Raffi",How Things Work,27,22,23,21,20,17,10,12,9,4,4,2,1,1,172,3.073953488,0.7703228,0.581395349,1.744186047,4.069767442,6.395348837,11.62790698,18.60465116,24.41860465,34.30232558,45.93023256,58.13953488,71.51162791,84.30232558,100,B-_cum,2.67,A_cum,4,C_cum,2,A+_cum,4
PHYS,140,"El-Khadra, Aida X",How Things Work,22,24,14,14,19,12,10,18,8,4,4,0,0,0,149,3.040402685,0.796433395,0,0,2.684563758,5.369127517,10.73825503,22.81879195,29.53020134,37.58389262,50.33557047,59.73154362,69.12751678,85.23489933,100,C+_cum,2.33,A_cum,4,C_cum,2,A+_cum,4
